614.667,1074.33
638.667,979.667
960.333,926
1117.78,923.373
897.067,903.65
854.518,903.37
1018.02,903.873
628.051,903.128
1041.5,899.354
1095.83,898.333
769.762,897.476
793.786,897.512
730.572,895.522
932.412,817.157
923.333,811.333
1122.41,802.274
825.878,791.053
949.5,782.074
682,772.5
663.712,773.045
637.5,742.583
675.513,725.744
1059,710.667
1063.37,696.784
1072.29,697.35
1167.33,688.333
859.028,688.343
881.133,664.093
673.772,609.825
1089.84,599.175
1273.02,592.216
1268.22,570.641
1138.44,568.778
1126.54,563.483
1283.07,561.37
1354.97,553.167
852.929,478.343
841.603,476.698
779.6,466.253
631.061,465.879
1208.82,456.102
1138.56,454.889
745.033,448.978
1225.66,446.198
1214.43,444.905
778.076,443.517
765.17,442.504
737.541,442.459
820.549,438.646
828.395,434.693
679.961,398.961
1294.37,355.42
350.667,352.333
1015.34,352.989
914.193,352.826
1150.91,346.417
1018.6,343.444
873.474,341.674
1279.42,339.667
978.417,338.458
970.317,340.415
1104.3,337.625
823.615,335.808
1195.42,332.578
875.114,331.206
762.531,330.048
691.121,313.769
568.118,300.549
675.876,298.8
715.384,254.761
822.011,252.091
808.893,249.19
958.357,240.742
949.161,236.874
613.378,229.744
708.663,219.576
1242.61,215.182
1074.5,213.646
934.095,213.095
771,213
924.727,212.821
787.706,212.402
800.506,213.62
1142.33,208.216
1052.9,206.095
766.464,207.507
676.432,205.362
627.917,194.167
673.067,193.453
638.111,187.444
669.785,163.398
1185.73,138
900.5,137.682
1006.71,137.49
914.982,126.937
746.733,120.467
1142.5,119.5
798.094,119.229
999.8,117
705.75,117.5
756.657,116.111
888.897,114.897
1066.44,105.222
1056.27,105.562
1186.24,103.524
889.612,103.679
1023.78,100.833
984.444,99.7778
1129.18,94.4545
1052.48,94
717.043,93.8551
663.412,75.2549
621.727,50.7727
1078.56,22.9167
929.242,22.5152
739,22.6667
812.267,22.3
775.856,22.7128
763.095,22.0952
749.609,22.5048
687.518,22.537
855.389,22.3519
786.993,20.1631
1207.72,20.2308
1047.11,17.2222
845.867,15.5
834.556,15.2323
1020.71,9.41333
664.75,8.625
1120.67,4.75
695.133,3.86667
736.324,4.64734
