884.694,931.883
625.5,923.5
880.333,904.167
981.333,901.667
942.6,896.107
812.241,895.483
969.443,895.301
592.444,854.222
645.571,840.19
845.5,818
1208.27,797.667
843.466,798.518
831.556,796.917
754.8,791.58
963.94,786.273
955.741,782.518
801.238,707
810.02,706.804
1153.33,704.333
1004.39,703.939
1007.13,696.25
996.701,693.494
905.357,685.202
926.392,674.863
720.14,674.919
783.923,670.122
991,667
1256.45,665.928
1049.36,665.289
716.875,665.917
728.467,664.267
960.463,588.441
726.222,587
737.872,582.811
754.175,568.228
745.682,567.667
1062.99,555.596
639.714,551.19
604.5,520.5
613.151,519.5
634.667,517.333
1088.5,476.5
1295.62,477.621
723.206,475.757
1100.94,471.137
784.63,470.418
773.289,467.605
1207.04,461.524
967.131,460.791
1261.98,449.622
836.849,447.391
779.5,442
1272.04,442.69
842.292,441.621
773.006,437.753
635.5,378.5
1343.83,363.556
852.57,359.77
792.1,357.717
1288.93,357.533
1348.12,356.091
1296.06,356.562
1222.48,355.861
1279.33,352.333
1079.97,355.662
1068.96,355.174
1019.9,350.325
1011.27,349
612.013,347.693
1030.56,342.222
976.949,337.641
1002.33,328.333
1222.1,329
1233.09,329.66
1157.42,327.938
1013.47,326.833
687.108,309.382
677.964,309.164
699.71,296.841
692.03,270.333
803,255.983
984.42,252.728
653.391,252.092
1132.75,249.167
794.075,251.548
1348.5,246
1095.78,246.711
1124.56,244.869
903.736,246.005
703.21,246.409
913.075,241.548
666.203,241.908
833.733,231.533
845.489,233.679
742.03,233.794
666.667,231
1142.1,233.602
915.5,227.867
1133.88,229.593
966.167,224.75
926.944,224.149
1102.72,222.796
977.786,222.343
921,216.5
1111.12,217
663.917,212.333
713.926,209.63
685.444,209.921
670.444,212.247
659.583,198.5
684.917,198.405
631.5,193
645.423,164.385
739.667,141.611
926.833,139.86
679.333,138.03
987.827,136.147
702.262,136.905
868,134
997.04,132.992
958.667,131
690.51,133.268
787.214,123.238
1083.62,115.639
851,113
770.407,112.704
1006.53,112.267
859.282,110.601
1012.29,106.071
1232.33,104.333
911.13,106.25
716.655,105.5
638.083,104.75
937.683,102.55
752.133,101.467
1271.5,99
1128.59,100.571
945.083,98.4375
613.185,77.7407
671.5,38
907.5,26.5
724.444,25.7778
1091.93,24.7407
952.1,23.3
1028.58,22.5432
853.704,22.7346
764.5,22.7424
923.333,19.6667
788.447,22.1754
739.778,19.5556
934.884,20.6377
875.889,19.2222
839.37,18.9259
919.524,17.9048
864.507,18.82
898.37,19.0435
754.524,17.6667
661.229,23.7739
635.732,20.0601
970.042,18.2848
928.6,15.8667
775.333,12.3333
919.444,13
821.606,11.0606
735.267,11
768.333,9.73563
977.5,4.5
762.842,4.975
1076.48,3.26437
1035,2.5
992,0.333333
887.593,0.666667
