708.963,904.296
821.803,903.367
1010.05,903.55
998.55,902.3
852.754,898.522
1006.92,815.274
1008.5,806.5
662.704,806.407
950.222,796.556
1182.79,781.359
721,779.75
652.5,739.75
643.929,729.95
872.5,703.5
1348.78,702.889
641.921,703.444
662.326,702.104
879.763,695.882
660.222,692.444
1010.8,689.862
1430.76,685.524
927.75,685.25
942.707,684.267
763.5,674.5
774.577,674.667
1200.71,671.19
923.5,671.409
899.833,671.403
800.5,670.583
931.667,670.333
811.5,670.654
1025.62,667.044
637.667,663.85
691.697,641.349
629.867,604.352
798,599.444
969.63,598.926
809.442,598.85
687.146,595.919
772,580.667
1350.13,575.463
779.618,575.284
1163.49,564.051
811.939,562.606
1153.46,556.42
819.671,554.315
737.267,487.533
714.892,466.907
767.473,464.785
787.5,462.354
705.441,458.441
772.708,457.521
869.366,454.393
803.253,454.172
812.626,455.02
861.5,448.354
1187.83,447.556
897.533,443.733
650.049,430
708.988,386.173
685.987,386.577
663.556,374.222
1118.38,369.504
718,365
681.667,364.744
1004.68,363.154
1110.22,361.556
672.279,359.844
1011.03,354.255
810.927,355.401
723.944,354.248
1118.04,349.503
1277.26,344.96
972.121,341.681
808.333,339
924.984,338.503
1014.26,336.034
963.467,336.408
1220.74,329.262
1017.76,328.524
856.921,332.088
844.5,329
917.429,330.926
1269.33,326
700.249,328.878
1279.55,327.033
638.533,323.267
926.067,323.917
785.214,322.143
720.374,320.929
698.444,317.803
619.917,297.556
627.867,289.5
580.867,285.133
612.5,279
699.5,276
638.167,270.905
702.003,262.467
679.571,259.152
1183.87,255.798
1012.53,253.267
1208.11,252
1138.44,251.222
1020.3,252.794
686.24,251.693
1110.06,249.606
786.569,249.451
775.744,253.296
734.076,252.093
717.861,247.761
756.569,245.569
923.098,244.48
916.111,241.837
601.936,240.41
1198.76,237.441
823.642,236.667
694.804,236.725
762.069,235.733
1318.56,231.778
646.97,232.333
692,229.5
773.471,228.256
977.381,223.095
1135.53,220.267
994.493,220.194
688.678,211.115
673.819,210.034
681.889,196.444
666.519,195.716
665.197,185.145
648.667,174.667
658.12,171.748
689,155.5
677.722,150.12
871.733,141.533
895.333,139.333
947.5,137.5
842.03,138.152
828.667,137.333
918.5,137.635
779.203,138.928
909.238,134.524
930.667,134.152
1178.67,131.333
863.698,132.151
853.006,133.136
845.4,127.7
699.104,128.049
955.875,123.25
892.222,123.171
1017.08,120.833
984.518,122.63
712.456,120.14
654.667,119.667
1226.33,116.333
814.5,116.5
738.974,116.231
725.5,116.133
909.431,115.569
771.222,114
1031.33,112.333
964.234,114.786
844,111.667
780.741,109
677.889,108.667
754.869,112.391
1262.78,104.444
787,102.333
935,102.148
844.044,103.281
824.167,104.167
1006.8,97.9767
692.42,100.238
821.635,96.125
659.451,95.5487
802.591,93.2197
678.204,92.5
652,90.2424
673.857,86.2381
659.63,83.9259
661.016,73.7302
617,69.5
674.095,67
641.167,65.7604
652.873,56.7302
609,46.9375
610.905,41.381
568.5,40.5
885.606,26.0606
704.524,26.2381
681.016,25.6667
956.256,25.3205
1067.67,22.3333
1016.33,23
842.714,23.0952
670,24.787
1319.22,23.3333
802.598,23.7011
1128.5,20
831.639,20.5278
848,18.25
871.093,17.2133
693.674,20.8116
822.5,12
1061.02,11.631
762.343,13.1362
1104.32,11.3333
1165.22,7.55556
751.245,9.89796
1303.52,7
1290,4.22222
1090.33,0.848485
1071.21,1.55975
907.175,2.10833
669.359,0.948718
