1.0000000000000002,0.46906334824885887,0.48153265977201826,0.5673813791200848,0.43219110466084976,0.3903664214395604,0.5265384243095171,0.44207434713071975,0.48333691071992607,0.47394150762514864
0.46906334824885887,0.9999999999999999,0.6413868078750302,0.5673461498878413,0.5891632045037553,0.6564650636983163,0.7912421483836174,0.7476128950968013,0.5061859088089865,0.7896827263391596
0.48153265977201826,0.6413868078750302,1.0,0.6310571565931279,0.4879236225600184,0.7349799961673904,0.7176476750308225,0.6296093699039409,0.6263608587413078,0.5619507577018791
0.5673813791200848,0.5673461498878413,0.6310571565931279,0.9999999999999999,0.44258016833027947,0.5969844700807878,0.6334945062712641,0.5807994911133998,0.5625372692922537,0.4228213193580363
0.43219110466084976,0.5891632045037553,0.4879236225600184,0.44258016833027947,1.0,0.6996860264472178,0.6111990696750786,0.560098415839175,0.4715349135476339,0.5908931576464139
0.3903664214395604,0.6564650636983163,0.7349799961673904,0.5969844700807878,0.6996860264472178,0.9999999999999999,0.729176153707588,0.651989470036036,0.5206732455044345,0.6383210136723618
0.5265384243095171,0.7912421483836174,0.7176476750308225,0.6334945062712641,0.6111990696750786,0.729176153707588,1.0,0.6601494266636392,0.6090126181862829,0.694253074852904
0.44207434713071975,0.7476128950968013,0.6296093699039409,0.5807994911133998,0.560098415839175,0.651989470036036,0.6601494266636392,0.9999999999999998,0.445183592374853,0.7423915791316121
0.48333691071992607,0.5061859088089865,0.6263608587413078,0.5625372692922537,0.4715349135476339,0.5206732455044345,0.6090126181862829,0.445183592374853,1.0,0.43867543531473846
0.47394150762514864,0.7896827263391596,0.5619507577018791,0.4228213193580363,0.5908931576464139,0.6383210136723618,0.694253074852904,0.7423915791316121,0.43867543531473846,1.0
