933.694,912.833
709.783,910.3
678,843.5
639.758,839.97
832.667,828.667
823.697,825.258
904.714,818.929
937.095,811.905
809.733,810.4
731.778,718.444
987.19,715.19
998.667,713.667
977.5,710.5
730.333,710.97
699.697,710.697
825,707
997.267,703.533
987.556,703.111
840.333,690.667
769.5,688.5
758,682
1377.39,676
800.769,676.026
1246.4,674.467
1136.11,673.222
1013.5,604.5
876.133,598.867
885,597.5
688.467,589.733
962.317,587.467
655.739,582.631
795.623,580.746
965.267,578
1009.43,577.431
1113,574.222
1404.82,573.462
1185.5,572.5
786.846,574.802
1095.65,572.862
673.697,570.545
1161.89,562.956
1196.66,559.111
1013.5,487.778
1002.76,490
1212.5,483.5
1054.47,480.767
1045.06,479.943
893.385,466.423
894.744,460.667
638.05,459.433
733.333,455.939
724.828,451.583
1035.29,449.625
797.929,447.726
792.444,443.778
1363.66,444.062
652.246,437.119
710.222,375.556
835.426,371.211
1252.04,367.709
1096.67,353.747
1214.03,349.36
1100.43,346.928
1295.83,344.794
1278.22,342.556
765.5,342.23
714.448,341.603
1221.81,338.752
1108.72,338.594
900.947,335.973
709.347,334.597
763.422,333.565
699.375,316.938
706.008,311.178
681.444,278.222
676.311,269.678
746.062,262.527
736.303,260.303
1438.67,254.667
982.429,255.476
1199.18,254.083
739.062,252.312
1095.77,249.716
837.897,252.75
1166.97,248.853
1112.57,249.364
1146.33,246
971.872,245.949
830.284,245.157
739.5,244
1117.68,242.636
340.333,240.333
1007.39,240.579
971.641,237.533
822.762,231.19
756.238,229.524
1243.47,229.707
1176,227.5
766.65,227.867
987.017,228.846
745.5,224.417
821.958,222.958
938.35,224.243
759.444,222.265
994.556,220.222
970.063,225.198
1173.06,219.958
947.647,222.423
1068.5,214.5
1060.5,214.421
875.5,213.5
622.559,162.079
628.095,154
927.432,145.247
1284.11,144.407
914.522,142.971
1207.47,134.233
1197.92,134.167
1019.35,133.926
789.083,133.444
821.333,131.152
812.667,130.97
903.152,121.562
1088.53,118.704
1019.21,113.186
1009.77,110.405
860.778,107.747
771.792,101.958
850.107,104.682
663.96,82.5758
653.677,40.8438
666.571,22.6667
631.596,22.7544
963.204,21.2963
922.98,18.6667
931.42,17.9136
638.97,15.6667
846.778,11.7778
853.583,4.58333
