674.583,821.5
1379.67,817.667
717.038,704.506
706.227,700.22
1075.75,696.5
724.833,695.667
832.605,694.038
712.63,691.926
820.667,689.472
955.889,686.556
644.5,674.5
707.5,670.5
659.854,612.333
715,595
702.667,594.667
1102.36,594.563
648.806,594.167
638.697,595.439
1207.8,586.5
821.205,582.462
1403.95,578.19
628.5,577.5
1154.4,578.764
697.487,577.744
811.614,579.26
1433.56,570.108
607.667,541.846
739.222,483.556
749.621,484.152
935.467,472.456
1283.9,463
995.362,464.305
1002.38,459.438
855.802,455.604
1350.67,450
1149.62,442.795
699.319,432.971
980.333,372.333
992.752,372.152
932.6,370.9
1015.37,371.329
1184.9,367
1024.05,367.545
920.723,369.26
338.636,367.303
1302.88,362.375
1260.39,360
734.571,358.357
719.926,357.444
1128.67,357.133
1120.64,359.39
1238.75,357.347
724.926,353.63
713.076,352.438
876.944,344.731
867.383,342.034
1187.82,338.583
1245.37,339.525
649.467,332.733
887.288,331.424
784.656,330.823
1189.1,329.933
661.38,323.62
624.111,313.844
910.05,257.541
800.905,255.5
794.128,253.121
912.333,249.667
1365.61,247.961
844.681,247.808
705.623,248.377
1294.64,245.691
969.366,241.204
846.043,237.855
704.35,238.724
1190,235.667
960.467,230.133
952.042,231.306
1010.62,228.965
1140.31,225.287
1202.67,221.333
768.333,213.333
810.844,217.312
761.605,216.077
1274.71,211.713
585.852,170.852
995.417,141.667
987.952,139.048
1181.26,137.864
1348.12,136.917
1106.86,132.5
845.111,130.956
715.5,130.5
787.394,130.659
1095.8,131.398
706.754,127.509
839.917,123.333
808.25,119.333
780.023,122.062
798.413,119.865
1358.93,112.778
1185.18,104.954
728.778,102
718.644,101.954
923.5,98.5
577.263,70.807
623.107,55.7976
1051.22,19.5556
898.375,19.2917
1019.43,18.305
1030.58,16.5
1042.33,14.6667
1304.5,8.5
970.167,8.80556
787.784,7.46735
966.593,1.81481
957.25,0.933333
779.375,0.708333
