732.275,937.594
955.422,919.578
801.394,908.061
919.513,902.256
843.704,821.556
1041.76,815
721.494,814.975
666.667,807.872
773.116,802.122
878.971,797.145
765.778,796.444
879.725,790.406
601.867,786.133
626.167,782.917
663.133,779.5
693,749.5
690.583,740.625
1099.87,718.133
1089.5,717.5
892.5,718.074
904.101,713.265
967.702,707.702
789.593,705.296
972,702.667
799.03,704.657
761.667,703.312
640.193,702.614
754,700.262
820.094,696.125
680.796,696.269
1225,688.5
934.72,688.247
750.901,686.462
1216.08,682.778
851.5,678.5
841.952,678.895
927.667,675.25
753.458,676.194
702.778,675
695,674.5
936.56,675.135
674.645,655.007
634.222,649
679.767,644.122
700.5,621.242
656.333,614.333
751.8,608.967
1276.5,606.5
807.625,606.292
825.872,598.949
814.667,598.667
652.533,597.733
641.205,595.923
797.569,594.569
1388.64,592.949
892.257,595.117
1171.66,592.822
1080.5,590.5
809.776,591.5
948.197,589.156
1068.29,586.714
1360.68,579.169
830.773,578.453
1351.13,574.133
804.415,574.6
1275.81,572.871
1109.5,570.5
1265.22,569.556
878,569.5
887,567.667
809.688,566.634
1228.5,564.357
1251.7,563.45
1416.48,561.762
880.18,561.641
620.5,562
688.31,559.643
616.926,552.37
674.667,519.667
712.139,519.472
708.342,509.899
602.5,508.5
1175.22,493.025
1068.99,480.459
1124.66,477.527
1365.68,474.115
1245.57,470.431
689.354,470.5
759.676,470.467
738.05,466.367
745.222,461.444
988.5,455.3
882.222,455.397
831.55,453.683
1420.33,450.667
1233.91,450.797
1160.59,449.674
840.359,452.019
627.357,440
659.667,392.333
718.175,387.85
666.25,386.125
844,382.222
657.621,384.835
728.438,379.625
751.475,376.883
1269.33,373.333
787.628,377.547
818.072,374.522
727.857,371.667
1281.14,373.428
793.29,369.565
779.079,369.444
1120.37,368.504
859.654,364.635
866.667,360.472
727.667,360
789.676,359.604
741.575,360
1052.04,355.889
1108.77,355.842
631.41,352.103
895.715,349.556
1438.07,348.25
908.419,351.314
1106.26,346.868
886.322,342.207
750.511,342.378
923.551,341.786
876.662,342.061
741.974,339.474
1274.9,336.905
638.119,339.891
340,318.5
702.044,312.111
637.144,294.091
599.733,287
374.5,286.5
679.796,286.154
681.518,274.741
781.5,261
898.672,259.769
970.433,255.133
875.987,251.543
1110.12,248.606
1080.33,246.667
917.253,251.483
789.456,248.614
753.439,250.39
692.5,246.5
684.5,247
829.444,245.778
867.765,243.853
653.333,242.744
924.763,242.324
1105.1,239.897
861.972,238.806
1079.85,235.444
985.902,233.118
1018.2,231.333
1193.5,225.5
1114.73,224.467
656.296,226.437
1424.18,223.746
1078.22,220.556
690.228,219.13
663.717,217.5
692.194,210.167
667,192.333
623.639,189.431
663.435,187.217
638,186
637.81,176.571
656.333,173
653.524,163.238
667,148.667
708.88,148.068
951.032,146.222
658.615,144.667
1221.62,143.309
1214.5,137.133
751.861,129.958
1113.56,125.778
1294.23,124.167
1009.18,124.824
625.635,124.53
613.944,122.269
1147.61,112.939
1113.51,117.015
1100.38,115.392
1159.01,112.468
962,109.708
1280.5,109
952.391,110.654
1270.88,107.625
980.59,101.533
678.59,76.1026
659.222,72.5556
675.333,64.2157
1292.73,33.4198
855.083,26.875
682.223,29.234
1024.67,22.1333
945,18.6667
701.346,19
912.5,17
757.5,0.925926
