1104.18,922.111
1096.47,914.869
1019.33,833.151
920.222,828.444
1013.14,824.565
881.609,822.724
1022.75,817.333
780.593,817.333
813.5,794.5
938.497,698.483
1062.52,692.556
1071,684.333
678.146,684.688
763.622,681.511
972.741,678.518
917.08,676.607
652.19,650.048
673.5,614.5
862.667,591.133
713.444,590.651
903.319,588.874
872.95,584.219
699.618,583.735
1200.33,578.333
692.088,579.517
1166.5,573.2
1131.76,566.524
1173.66,565.012
890.413,562.307
1182,560
584.184,545.028
593.861,531.5
705.402,496
785.159,492.272
774.7,491
1396.7,485.917
1178.66,486.154
988,482.75
1084.67,480.818
696.235,472.804
913.011,471.407
973.645,468.57
920.238,465.524
979.83,462.364
999.905,459.81
737.159,461.155
1289,454.5
1150.19,453.659
1014.03,452.233
766.995,449.392
732.898,450.145
1153.07,446.148
778.5,444.5
711.611,439.361
710.902,428.804
631.815,412.487
699.525,399.909
598.25,399.05
908.426,376.197
899.561,375.545
811.778,364.556
1191.82,366.27
781.333,364.925
803.076,360.692
1054.11,353.516
1033.04,349.852
1288.24,342.287
1036.56,337.648
955.429,333.786
967.18,334.208
638.542,322.5
714.389,265.056
749.147,260.69
901.272,259.837
890.019,260.376
310.4,254.533
1012.68,254.83
927.891,255.208
915.667,257.019
910.043,249.398
1001.9,246.095
648.5,246
823.302,247.126
835.706,242.453
775.875,238.25
376.905,234.905
1130.09,235.285
644.542,234.208
968.263,231.641
1278.52,218.791
677.556,219.21
999.971,216.951
666.6,213.881
653.074,158.63
660.692,154.449
576.333,152.333
856.846,143.05
1186,135.762
861,134.016
684.796,132.278
966.667,124.982
684.078,122.5
976.42,126.064
866.68,117.293
798.256,115.378
985.762,113.238
852.637,114.798
713.598,108.333
704.513,109.436
716,98
577.5,60
916.351,29.9123
1087.03,29.7467
631.128,24.2821
583.591,17.5
963.114,14.7576
976.5,11.5
1346.13,6.86667
990.438,7.9375
