890.901,930.346
887.313,920.867
910.963,910.062
898.667,815.778
812.044,814.267
888.262,801.262
876.37,797.074
911.12,793.653
874,789.5
636.75,775.889
1294.67,707.333
819.058,697.857
1096.1,689.514
626.5,688.5
1103.67,681.593
608.394,627.758
598.667,624.333
652.597,620.167
889.687,594.202
285.854,564.312
968.122,565.247
1360.82,560.556
348.754,499.203
921.685,493.37
1168.78,487.556
602.854,489.688
827.648,481.895
742.084,478.515
733.5,472.333
920.424,474.234
903.221,472.043
1101.09,468.397
699.017,468.273
910.268,466.44
893.645,465.038
887.5,455.183
726.394,451.121
1165.6,449.521
736.743,448.452
1400.5,443.5
613.667,441.15
290.5,423.5
706.688,419
632.232,404.444
669.118,391.602
584.444,385.222
993.944,376
988.813,366.374
232.667,362.867
956.461,363.035
1009.5,358.5
963.967,355.167
777.571,355.536
1018.51,352.703
240.37,346.926
655.109,349.229
1148.38,344.667
773.042,343.694
676.333,343.061
277.733,336.467
1363.43,336.81
651.861,336.75
627.556,336.361
287.255,334.843
890.238,332.476
879.776,333.511
674.847,324.869
668.301,315.204
648.333,306.667
702.544,297.333
605,265.111
723.729,260.76
731.487,259.654
884.278,261.498
736.939,250.394
878.958,252.687
745,247.908
1082,235.778
710.8,237.533
1072.94,235.349
855.664,235.278
1054.95,232.091
863.139,227.741
672.067,229.1
706.267,228.504
682.303,228.211
798.77,218.7
786.5,214
703.286,211.81
616.333,211
592.333,180.667
645.156,174.76
652.256,167.513
1312.19,133.737
815.909,132.843
744.45,131.283
805.778,128.852
767.354,125.938
1190.61,120.939
831.819,122.142
839.667,113.256
899,108.612
886.667,106
1143.65,104.21
1093.5,97.8167
568.333,61
839.144,26.6036
977.733,25.6667
1061.5,19.2308
986.718,19.5694
1068.95,14.5495
832.444,13.8333
1200.78,0.444444
