776,926.667
850.286,908.881
1097.67,905.167
611.865,874.333
847.5,829.5
773.606,823.394
712.556,801.957
1391.75,715.306
975.633,712.374
986.606,710.061
755.63,703.926
1301.73,702.533
1292.73,699.395
776.593,694.426
1170.81,685.361
1297.33,682.333
692,668.854
594.606,659.939
635.762,635
695.927,621.953
894.759,601.167
1143.51,597.26
1171,583.625
714.816,583.31
856.198,570.541
911.881,567.989
899.716,566.802
1010.85,566.09
595.455,542.045
293,535.5
653.2,536.378
690.304,535.589
682.938,527.677
717.045,499.441
835.111,494.12
1054.1,492.139
629.058,486.268
959.392,484.5
1333.33,480.333
1221.75,480.667
843.022,483.03
832.457,482.42
1236.13,480.5
1324,479.25
967.583,476.817
707.5,475.5
721.6,471.147
988.258,467.879
597.692,468.645
1008.33,459.333
706.225,462.078
904.633,462.008
788.222,455.444
1000.77,455.982
744.532,456.887
895.812,452.713
939.833,449.735
754.467,444.267
740.026,446.222
750.79,449.733
377.394,440.939
605.5,386.5
959.649,378.982
1084.27,372.53
846.625,371.583
835.937,373.519
937.571,372.333
1220.58,365.705
739.252,372.444
949.45,370.104
726.736,360.55
655.597,362.377
745.858,358.507
735.545,357.879
254.436,356.333
822.098,356.804
664.683,353.11
979.083,344.583
1046.24,337.787
1272.21,335.095
929.077,335.581
920.444,334.772
669.733,328.467
636.667,314.667
651.643,310.474
661.19,298.19
673.955,295.23
1416.48,244.762
1035,234.733
1043.41,231.03
913.902,224.196
1157.2,223.328
1118.27,212.179
624.333,188
619.798,176.899
372.222,172
963.5,145
708,144.667
954.92,146.052
582.027,143.306
1263,139
778.118,140.877
701.004,140.704
1129.65,136.347
660.104,136.854
784.272,135.623
805.648,133.2
648.873,135.495
1119.6,131.821
886.524,130.238
894.032,129.365
848.905,122.905
1122.09,112.099
1054.78,110.222
638.292,97.625
779,22.6667
1015.22,18.4444
1021,16
634.333,14.6667
770.778,18.8351
674.133,7.86667
786,4.22222
955,0.939394
